TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00199	SCY	0.0031411683017385	-5.76316047764573	35	2	0.0869565217391304	23	9557	15945,20296	Cxcl10,Ccl2
SM01161	DUF1767	0.00480768535872869	-5.3375395250868	2	1	0.0434782608695652	23	9557	74386	Rmi1
SM00735	ZM	0.00720322939207495	-4.93322582684107	3	1	0.0434782608695652	23	9557	54132	Pdlim1
SM00554	FAS1	0.00959325720486095	-4.64669480178252	4	1	0.0434782608695652	23	9557	21810	Tgfbi
SM00584	TLDc	0.0119777809229823	-4.42470193525685	5	1	0.0434782608695652	23	9557	170719	Oxr1
SM00103	ALBUMIN	0.0119777809229823	-4.42470193525685	5	1	0.0434782608695652	23	9557	11576	Afp
SM01092	CO_deh_flav_C	0.0119777809229823	-4.42470193525685	5	1	0.0434782608695652	23	9557	71872	Aox4
SM01008	Ald_Xan_dh_C	0.0119777809229823	-4.42470193525685	5	1	0.0434782608695652	23	9557	71872	Aox4
SM00257	LysM	0.0143568126486353	-4.24353070040035	6	1	0.0434782608695652	23	9557	170719	Oxr1
SM00281	LamB	0.0190984483944374	-3.9581481831227	8	1	0.0434782608695652	23	9557	16782	Lamc2
SM00251	SAM_PNT	0.0238182607429823	-3.73730273438824	10	1	0.0434782608695652	23	9557	23872	Ets2
SM00284	OLF	0.0308572700575529	-3.47838289812627	13	1	0.0434782608695652	23	9557	99543	Olfml3
SM00427	H2B	0.0308572700575529	-3.47838289812627	13	1	0.0434782608695652	23	9557	68024	Hist1h2bc
SM00631	Zn_pept	0.0401671255943786	-3.21470638919862	17	1	0.0434782608695652	23	9557	11568	Aebp1
SM00231	FA58C	0.0470933138854995	-3.05562424375831	20	1	0.0434782608695652	23	9557	11568	Aebp1
SM00049	DEP	0.0493914006822396	-3.00797894519942	21	1	0.0434782608695652	23	9557	223864	Rapgef3
SM00413	ETS	0.0608025409188375	-2.800123699455	26	1	0.0434782608695652	23	9557	23872	Ets2
SM00202	SR	0.0653302102070499	-2.72830071251565	28	1	0.0434782608695652	23	9557	15451	Hpn
SM00229	RasGEFN	0.0653302102070499	-2.72830071251565	28	1	0.0434782608695652	23	9557	223864	Rapgef3
SM00147	RasGEF	0.0653302102070499	-2.72830071251565	28	1	0.0434782608695652	23	9557	223864	Rapgef3
SM00100	cNMP	0.0720825885691276	-2.62994275388061	31	1	0.0434782608695652	23	9557	223864	Rapgef3
SM00180	EGF_Lam	0.0810132070710235	-2.5131430873414	35	1	0.0434782608695652	23	9557	16782	Lamc2
SM00356	ZnF_C3H1	0.107314456112885	-2.23199191229829	47	1	0.0434782608695652	23	9557	243771	Parp12
SM00327	VWA	0.157773112697257	-1.84659727357192	71	1	0.0434782608695652	23	9557	234577	Cpne2
SM00132	LIM	0.161852546194927	-1.82106956691449	73	1	0.0434782608695652	23	9557	54132	Pdlim1
SM00252	SH2	0.217017258612699	-1.52777839582683	101	1	0.0434782608695652	23	9557	18710	Pik3r3
SM00112	CA	0.246962383532488	-1.39851924734271	117	1	0.0434782608695652	23	9557	353237	Pcdhac2
SM00239	C2	0.256093372880573	-1.3622131631885	122	1	0.0434782608695652	23	9557	234577	Cpne2
SM00228	PDZ	0.29846770814181	-1.20909353243085	146	1	0.0434782608695652	23	9557	54132	Pdlim1
SM00020	Tryp_SPc	0.312072042893939	-1.16452121111616	154	1	0.0434782608695652	23	9557	15451	Hpn
SM00181	EGF	0.348195119070869	-1.05499226934862	176	1	0.0434782608695652	23	9557	16782	Lamc2
SM01381	7TM_GPCR_Srsx	0.362443535498342	-1.01488658096241	185	1	0.0434782608695652	23	9557	11542	Adora3
SM00233	PH	0.460869960576921	-0.774639356955913	253	1	0.0434782608695652	23	9557	21664	Phlda1
SM00320	WD40	0.464858789838259	-0.766021597281395	256	1	0.0434782608695652	23	9557	21885	Tle1
SM00409	IG	0.604166743118809	-0.503905054379948	377	1	0.0434782608695652	23	9557	230868	Igsf21
SM00361	RRM_1	0.999999999969834	-3.01656138023619e-11	25	0	0	23	9557
SM01196	FERM_C	0.999999999969834	-3.01656138023619e-11	25	0	0	23	9557
SM00333	TUDOR	0.999999999969834	-3.01656138023619e-11	25	0	0	23	9557
SM00072	GuKc	0.999999999969834	-3.01656138023619e-11	25	0	0	23	9557
SM00407	IGc1	0.99999999997284	-2.7159570317985e-11	59	0	0	23	9557
SM00043	CY	0.999999999973409	-2.65913656930318e-11	26	0	0	23	9557
SM00268	ACTIN	0.999999999973409	-2.65913656930318e-11	26	0	0	23	9557
SM00414	H2A	0.999999999974	-2.59997852241683e-11	28	0	0	23	9557
SM00150	SPEC	0.999999999974	-2.59997852241683e-11	28	0	0	23	9557
SM01279	Matrilin_ccoil	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00227	NEBU	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01407	NAC	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00694	DysFC	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01020	B2-adapt-app_C	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00564	PQQ	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00701	PGRP	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00484	XPGI	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00573	HSA	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00804	TAP_C	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01027	Beta-Casp	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00485	XPGN	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00098	alkPPc	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00392	PROF	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01007	Aldolase_II	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00474	35EXOc	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01225	G8	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01392	MAGE_N	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00307	ILWEQ	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00723	AMOP	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00313	PXA	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01178	DUF4217	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00058	FN1	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00279	HhH2	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00920	MHC_II_alpha	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01277	MAGUK_N_PEST	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01375	Dynein_light	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01192	Enolase_C	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00755	Grip	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01340	DNA_mis_repair	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00693	DysFN	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00520	BASIC	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01193	Enolase_N	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00068	GHB	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00025	Pumilio	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01046	c-SKI_SMAD_bind	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00428	H3	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00140	NGF	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01153	DUF1693	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00737	ML	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00679	CTNS	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00476	DNaseIc	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00197	SAA	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00094	TR_FER	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01339	NODP	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01338	NOD	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00051	DSL	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01053	CaMBD	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00483	POLXc	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00973	Sec63	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00527	HMG17	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00426	TEA	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00560	LamGL	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00206	NTR	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00486	POLBc	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01249	KASH	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01398	Cornichon	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00734	ZnF_Rad18	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00985	UBA_e1_C	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00889	EFG_IV	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00488	DEXDc2	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM01263	Leuk-A4-hydro_C	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00644	Ami_2	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00491	HELICc2	0.99999999997479	-2.52095715255282e-11	4	0	0	23	9557
SM00211	TY	0.999999999975569	-2.44311216696777e-11	17	0	0	23	9557
SM00247	XTALbg	0.999999999975569	-2.44311216696777e-11	17	0	0	23	9557
SM00563	PlsC	0.999999999975569	-2.44311216696777e-11	17	0	0	23	9557
SM00261	FU	0.999999999975569	-2.44311216696777e-11	17	0	0	23	9557
